text	label
豪华房，浴室都没有挂毛巾 衣服 的地方，也没有他写的那么大的面积，小的很。伤心死了再也不会去了	0
买了三个，都是烂掉的，还特别的臭，勉强给一个星，	0
衣服质量不错，手感舒服，颜色也漂亮，老公穿上很合适，还洋气，这个价格真的是白菜，会常来的！	1
1.太重，单机不算外接电源7斤多，如果加上包包和所有配件的话近10斤了。 2.系统没法用，有时会死机。	0
做工粗糙，1.键盘漆掉落严重。2.上下盖缝隙越来越大。3.电池太马，正好半年就鼓了起来，使接触问题导致经常关机4.功能太简单，内存太小，读SIM卡也费力些	0
才买了一月，现在接电话就没声音了……超级郁闷	0
给老人多次购买了，有京东太方便实惠了。京东送货也快。商品质量有保璋。	1
包装很到位，快递员小哥很负责的送到家。尝试一下味道还行，因为一分钱一分货，比起新疆苹果味道是差些，不过这个季节有这个价位的苹果就算不错了。好评！	1
面料不错，质地柔软	0
人们常常怀念过去，并不是因为它有多美好，只是因为它再也回不来了！苹果太小了，感觉有点坑！	0
什么套餐骗人的，说是分开发 活到付款就发一个吧全部钱都收了 其他的就不知道发那去了	0
班尼路Baleno男装 纯色牛津纺长袖衬衫男 纯棉商务休闲衬衣秋 漂白 M	1
去年买的1888元 今年才1299 降价也太快了吧 不过玩游戏确实不错	1
总体来说是不错的。就是买小了点。下次如果还来这里买。	1
裤子质量超级好，纯黑色的，手感很好，值得购买，喜欢的宝贝快下手吧！！	1
价格便宜，性能不错，就是装xp麻烦些，sata的设置费了点儿时间。	1
拿来连接电视用解析度吻合。性价比中上。无线网卡带手动开关，人性化，设计扎实。	1
不愧为烟台苹果十大品牌，品质优良，果型大色泽鲜，口感好。第二次买了，中途买过其它品牌的（很后悔），看来以后就只有买这个牌子的苹果了。快递员很辛苦，谢谢他们！	1
不好，建议慎用。用了一个月了，有头皮，掉发。现象	0
机场附近，飞机起降机很吵，龙艺订酒店很方便便	0
不好吃和超市买的差距太大主要火龙果都是生的特别绿	0
还可以不算很好，反应速度稍微有点慢。	1
喝着蒙牛优益C，有种幸福感，这种幸福感来源于对儿时的回忆。。。因为她有种儿时酸奶的味道，很纯，很真。@广西吃喝玩乐	1
这条裤子质量非常好，商家物流也很快，客服服务非常的好，下次还会回来买的。五星好评！	1
已经是第三次购买了，用着很不错，适合各种发质，洗完头发顺滑好几天	1
好评，酸甜脆，没有坏果，个个好，包装很满意，物流很快	1
再次提醒朋友们！珍惜生命！远离路边摊，远离路边小笼肉包、远离熟食。远离蒙牛！为了自己，为了你爱的人！ 转发微博	0
衣服其他什么我不说了，这物流我只能说无语了，从广州到深圳要3天？？？？	0
还行，小孩玩游戏，看视频都可以	1
面料不错，款式样子也好，值得购买，这次购物很开心。	1
之前就买过这个平板，觉得还不错，这次趁着618大促就又买了一台，送货还是一如既往地快～必须全五分～	1
1. 特别贵，2天竟然要8802. 卫生差，走廊铺着一条条白布3. 订单确认晚，到店竟然说取消了订单！	0
位置优越、房间大气、设施齐全、网络快速、服务不错。建议：check-out的时候能快一些。希望下次来乌鲁木齐还入住！	1
还不错。赠送点东西就好了，	1
服务态度质量不好	0
靠才过了半个月便宜*京东你这是故意欺负我？不要回头客了？我天天上京东你就这样搞？气愤伤心一下便宜*的太离谱以后不上京东了	0
超喜欢的！物流也很快！我同事看到我买的，她也要买一套！	1
可能是用惯了苹果吧。给不了好评了。开机慢，反应慢。	0
一整套，齐全。还没洗，本人比较认可潘婷，希望是真品	1
面料不好 不光滑 。。。。。。。。。。。。。。。	0
衣服非常透气，穿在身上非常有型	1
商品是假的…京东真是垃圾到家了	0
东西很好，用着也很舒服！下次还来。	1
手机信号太差 动不动就自行掉线 耳机也没	0
东西好不好不说，公司倒是挺牛的。找他解决问题就和我谈公司规定！不知道你们听没听过法律规定和消保法？涉嫌虚假宣传和欺骗消费还那么牛！有本事不要返款给我啊！	0
什么烂东西？拿回来一看就是这么大个洞，你们也太有良心了！投诉投诉～	0
稍微有点重，风扇和硬盘有点声音，尤其在晚上安静的时候，另外linux系统不方便	0
很不错，第一次购买沙宣的洗发水。送的赠品很多。信赖京东	1
蒙牛换新包装了。很好看	1
已经是第n次买潘苹果了，盒子一开一股苹果香甜的味道就扑面而来，口感非常的香甜。	1
我觉得这块平板还不错，系统运转流畅，屏幕画质挺棒的，听歌不用耳机，外音音质不错。	1
不满意，尺码太小	0
感觉还行，迷你包装出门携带很方便。日期也挺好，到2019。	1
一本感觉在自吹自擂的书 ..就是觉得不值得花这钱 宁愿买点健康杂志来的真诚点	0
大床房的大床象在家里一样舒服，环境好。早餐品种不多，味道还行。	1
用了一段时间了，整体来说看视频没有问题，发现很适合年纪大的人，字体等都很大，就是个大手机，如果只是看新闻，看视频，打个消消乐的话，足够用了，性价比挺好的	1
之前买过，物流不送，多出钱了，说给补运费没给补	0
这是一次愉快的购物，不仅物流快，而且客服的态度也很好 裤子我看到了，摸起来很舒服，手感不错，穿着也舒服，大小也很好	1
第二次从京东买手机 以后还是区实体店吧	0
我很无语 期盼好多天 收到的却是这样的果子	0
宝贝收到了，穿上很舒服弹力很好，物美价廉超值！很满意！	1
旧衣服。衣服上还有泥土。直接扔掉了。38给你买药吃	0
键盘不好用啊，发短信我按快一点键盘的反应就跟不上了，唉，这个严重影响到了我的心情，郁闷。	0
第一次用清扬嗯，头发比较油，试试这个能不能控制住油，如果好用的话以后就一直买这个品牌的。	1
没有传说中的XP恢复光盘，好像也不支持802.11n和WIFI，请版主确认一下。	0
无线搞了很久才搞定，原来有一个物理开关要开了才能用。。。要先按“Fn+F11”。。。然后就可以了。。	0
买给老人的，目前还没有发现什么问题。希望一直好用。	1
装修后还不错，房间很干净，大床房很舒适。打印很贵	1
苹果刚刚收到，迫不及待的马上品偿一个，又脆又甜又水，还比超市的便宜，更方便！而且没有一个坏的，运输保存的非常好！京东自营服务好！物流服务快！物美价廉很值得	1
穿了一个冬天裤子都快破了才来评价 好像有点晚了 暖和 给个好评	1
售后不行售后不行不行	0
人要独立才能生存于世 不能是任何人的依附	0
京东自营最最最最最差劲的一次购物体验.	0
商品很不错，看起来是正品，淡淡的清香，是我喜欢的那种味道，先给五星吧，我的头皮屑很多，不知道效果怎么样，试过之后再来评价，	1
显示屏仰角太大时，电脑放桌子上会容易仰过去，一点设计上的小问题 摄像头需要光亮很强时才好用，晚上如果灯光暗就会显示不清楚	0
因为悦华酒店没房间了，才通过携程定泉州酒店的。虽然最喜欢的还是悦华，其实感觉泉州酒店的装修和气派还是在悦华之上，就是服务和早餐差悦华了。	1
非常差！购买过几次了，这次卖的不仅小而且非常不新鲜，皱皱巴巴的果皮，展卉上次买的木瓜也是烂的，这次的火龙果也这么差，没法再买这个牌子了	0
是正品，但是量没有500ML,有五分之一是空气，有种被坑的感觉。	0
服务太差，没有收到货，系统显示收货，至今未处理	0
质量很差 和图片根本不一样 想退太麻烦了 算了 别买	0
特别差劲，特别差劲。	0
好好好好好好好好好好	1
刚买后的第二天就开始送东地西了。难过哦难过/难过	0
手感特别好，很薄很轻便，屏幕非常清晰，触感非常好，做工也很精致，国产品牌崛起	1
东西刚收到，闻了一下气味，挺好的	1
不值，不脆，以前买很好，这次不好	0
上午10点买的，下午4点就到了    但是怎么好像不太一样？？？发膜呢？	1
或者还真那些不敢看你只能接受那些年那些年你少男少女夏季男士年你少男少女	0
送的很快，但是手机很垃圾 华为按键在里面，动不动按键就弹不出来了 你除了重启还能怎样？ 还有就是卡的一逼	0
不要上这家店卖，挂着东西卖只接单，不搞服务。总之一句话在这家服务差。	0
非常不错 618之前买的最DI价	1
还说是什么修身型，我看是胖子修身型才是，我有这么胖吗，给我发这条这么宽的裤子，你叫我怎么穿。唉不说了就当是作废了。	1
书的名字绝对讨好人，我相信很多人和我一样，因为书名而买了这本书。书里的内容没有什么新意，是你我小时候爸妈，老师教导的那套。可以当立志的读本。	0
在潮州可能也找不到更好的酒店了，感觉不如白玉兰。	1
房间超大，不是一般的大。哈哈哈哈哈哈哈哈哈哈补充点评 2008年8月11日 ： 周围吃东西的地方比较少。	1
手机很好用，收到是全新的，包装完好齐全，手感也很不错，支持	1
牛仔裤的非常不错，质量很好，颜色很令人喜欢，穿起来非常合适，下次还会来本店购买，太符合消费者的要求了漂亮	1
不知道这次买的是不是真是假反正洗了头很痒??????????	0
这次购物非常满意，，物流很快，，服务态度也特别好，，衣服和图片描述的一样，，穿着舒服，非常合适！	1
位置不错，其余没别的。	0
快递素质很差，未经允许乱放地方。	0
一直信赖京东，比超市便宜一半！搞活动时买，很划算！	1
还不错，给儿子买的。回来了马上要玩了，说很漂亮！	1
味道特刺鼻！不知道是不是我以前用的是假的！还是这个是假的	0
地理位置很好，离公司相当的近。每次珠海的老总过来都指定该酒店。	1
味道不错、很甜、很脆、值得购买	1
地点和服务都不错：）适合商旅用途～～～～～～～～～	1
垃圾洗几次就根抹布似的	0
东西很好噢,已经在这家买了好几台了.快递也很给力.上门安装的师傅也很好.没有乱收费的现象.	1
年份应该长了，面积较小，早餐一般，服务没啥。一般般，性价比不高。只是为了到贵阳北站高铁五公里多点，否则不会选择。	0
买的套装，开始用了一小瓶，挺好的，就换大瓶，每次用都辣眼镜，我也是醉了！	0
发货速度不是一般的慢，半个多月才收到，真够垃圾的	0
衣服质量一般，太长了 穿不了，	0
看电视，听歌都挺好，玩游戏也不错	1
蒙牛真他妈的坑爹啊，喝特仑苏攒积分，好不容易攒到1800分，能兑点东西了，积分商城能兑的全部没库存，剩下的都是积分上万起兑的，你妈啊！	0
东西没有想象中大，其他还好！质量感觉挺好！京东快递太给力了，当天下单当天到！！！	1
最差的评价，最差的评价最差的评价，最差的评价最差的评价，最差的评价最差的评价，最差的评价	0
超级好的裤子，质量也好，特别修身，还很显腿长，物流也很棒，卖家态度也很好，没有色差	1
苹果不错，与商家描述的一样，脆脆的很好吃，秒杀时填错了订单，两箱变一箱还交了*运费，算起来有点小贵，好吃也就可以了	1
这是第三次买了，没前两次好，虽是中小苹果，但没有前两次大个，三分之一的苹果皮都是皱的，明显的水分不足！还有撞烂的，表面看上去没撞，但一削皮就显现了！不甜不脆不好吃！	0
条件较差，服务一般，很慢呀。早餐没法吃，还挺贵，太不值了	0
外观大气、配置较高、整体设计比较合理，性价比较高、特别适用男士使用。	1
播放高清影片时候出现边缘严重锯齿现象，如果对这方面比较感冒或者想用此本本来看影视的话建议考虑一下	0
帮帮哒，和想象的一样，点个赞	1
酒店位置不错，位于泉州市中心。酒店硬件还行，比较新，另外工作人员的服务态度也不错。不过唯一不好的就是早餐的品种太少，而且质量一般。	1
服务态度差，衣服质量一般，买了特别后悔。	0
酒店有三种色调的房间,白色,米色和翠绿色,好象还有女士楼层看电梯里的介绍图片是粉红色的,挺有意思.宽带上网也比较快,交通方便,值得推荐.	1
很多观点我都认为和论语的真正含义想去深远，但书的印刷质量还可以	0
苹果中的战斗机…………    苹果我只吃华圣和爱妃………………    爱妃太贵…………………    还是华圣好啊……………	1
买了不到两天，就降价，当时还是秒杀价。。	0
以后在不相信那些华为的黑粉了，游戏流畅，全特效fps30，影音效果是我用过最好的平板，同事看见都很给我长脸，京东的小哥速度真没毛病，上午买下午我就开撸了，支持京东，支持华为！	1
经常买了五六次，觉得好用还介绍朋友用，希望不要让我失望，	0
总而言之一句话，很差！早餐基本上没有能吃的东西，房间也很差，附近交通也不方便。配套以及服务都很一般	0
差，最不满意的一次	0
这次买的洗发水 超失望 头发洗后硬茬茬的 一点都不顺 一直用这牌子 这次买的太水了 一直挺信任京东的 失望	0
指纹机。价格略高。散热有待加强。播放720P高清电影还是有点卡。略重。	0
说送礼卷也不送！我在也不来当当买东西了	0
苹果质量非常好，脆甜可口水份足，久放蔫了也不变质，非常值得购买，物流服务好，送货到家，满意！	1
离市区交通较不便利,四周环境佳,温泉游泳池没想像中那么好,更衣室管理差,又没附赠早餐,其他还算可以.	1
心得分享：很脆很好吃！下次还会光临京东商城网购！	1
去年七月份买的，710元，还算划算。可以换外壳，还可以编铃声，音质不错，用配件的耳机听来电时，挺清晰的。	1
大小个头不到75mm，还有2个坏的。	0
整机左边都有点热,usb口设计也不是很合理,右边应该也设个usb口,装xp系统比较麻烦点,下驱动费时间.	0
衣服不错，质量好，穿着舒服也好看。穿着很精神。	0
酒店位置还可以，有接送班车，但前台服务员业务水平太一般了，很简单的一个查询都要三个人完成，态度懒散。房间设施还不错，也不吵。	0
用之后不及潘婷的好用，有点痒，很伤心的是发货居然用了四天时间都没有动静。还好找客户解决了。给客服点个赞。	0
外观很漂亮，开机也很快，上网配置也很全，摄像头，麦克风，网卡等都很齐全。 很轻巧，以后就要带上它一起到处跑了。还配置了放大镜软件，不用担心屏幕小看不清楚了！！	1
还能更差点吗？一回来第二天屏幕就烂？跟着死机死机死机，刷机还是不行，垃圾，一星是给快递的	0
第二次购买了，相信京东、相信清扬	1
用完特别容易痒，跟以前屈臣氏的根本不一样，绝对的假货！！！	0
不错，物有所值！	1
很一般，位置还行，服务待加强！很一般，位置还行，服务待加强！	0
一点都不好，洗了头发干的要死	0
说实话 就是买个玩游戏 很失望 垃圾超卡 什么都不干都卡的不行 自带软件太多	0
送货速度很快，美的售后也不错，很快联系我，师傅上门安装，已经用上了，加热挺快，全五分	1
做工不错，看视频也不卡顿，等再用用看	1
外壳好看！性能也好	1
垃圾，一堆歪瓜裂枣也好意思买这个价钱，市场10块一大堆的都比你强。	0
挺好的休闲裤，很舒服，面料感觉非常不错，穿起来很帅气清爽！！值得购买，不错不错，超值了	1
房间总的来说还不错，早餐做为四星级酒店来说一般。酒店外面小吃或者一般的酒店少总的来说，对我这样出差的人来说还不错了	1
已经是第三次光顾了，买了6台了，昨天收到还没安装，应该不会错的，先给好评吧。	1
摩托罗拉手机返修率高得惊人,而且不是特致命的故障却检测不出来,让人很是郁闷,如是不信请到他们的检测中心走一遭.摩托罗拉让我们很是失望.	0
已经是第三次买了，质量好，舒服，京东送货就是快，认准这店，以后再买	1
果子个头不大，但是硬伤是一点儿都不甜。可能季节不到吧，还不如国产白色的甜	0
找不到更坏形容词来形容这本书了，我还以为是什么幽默呢，结果全是一些能笑话，好笑吗？扔了得了	0
我爸说不是很满意，只值三百多	0
以前用了好多牌的洗泼水都有头屑，上次在超市买了滋源的洗了两个月觉得很好，现在看到比超市便宜屯货	1
奶奶的，太坑人 不但蒙牛，而且蒙人 太坑爹了	0
不知道什么原因，这个酒店目前的价格做了下调，而且周末居然有促销价。不错！这次入住的是大床房，依旧是紧促的布局，舒服的床，总体来说，还是很不错的！	1
首先,颜色跟裤型与图片严重不符,裤子又薄又容易皱.100多块的东西,怎么看都是几十块钱的地摊货.	0
说好的送吹风机呢？毛都没有	0
618白条下单，抽中了减*，其中一*竟然给我退货了，返还*，打客服电话说有专员联系我，三天了也没联系，很失望	0
很喜欢，用了两天，感觉平板反应很灵敏，看电视很清晰，大爱，好评	1
质量不稳定，这次明显成色比上次差，快递也换了，比较慢。    不会再买了，失望啊。	0
质量也不错，这个价钱能买到这样的衣服真的超值。	1
8:30/8月18号的大巴司机服务太差，没有报清楚T1还是T2，很多旅客都专门找他问了一遍！	0
个人不是很喜欢这书，主角的故事太假……一个农村出来的一贫如洗的女孩子，最多一个小学文化，在一个贵族老太的指点了一两年，再读个心理学课程就能当心理师了？太玄乎……不真实	0
好吃便再买，买来便再吃，吃好便再买，买好便再吃。	1
这个价格很不错了，挺流畅的，不卡，玩一般的游戏是没什么问题的，不过看起来有点儿像大号的手机。内存是小了点，还得买个内存卡。这个价位可以了，安卓用着比苹果方便	1
感觉不错，物流很快，买回来就用，感觉洗后，头发很轻盈。整个人都觉得很清爽	1
好！！当时看到有人评价说什么骚扰电话多，我还心有余悸呢，结果好的不得了吗哪里有电话？我们自己人打电话，总台还会仔细核对身份呢而且房间也好服务也非常的好真的是徐州最号的酒店！	1
什么垃圾东西，和图片上的完全不一样	0
没有图片上面的好	0
国航发给的蒙牛早餐！太狠了，买打折机票的一个都不能放！	0
非常满意的一次网购，非常划算啊?	1
快递不是很好 质量不好	0
苹果超难吃，涩，一点甜味都没，甚至连酸味都没有，更没有苹果味，总之我不知道在吃什么，不知道是不是催熟的，京东采购的时候不尝一下吗？	1
东西不错。活动时买的。信赖京东。	1
今天买的是蒙牛~不是光明~	1
这次买的洗发水用完之后的感觉真的真的很不好 虽然知道是旗舰店 但总觉得不太像正品的质量	0
东西刚收到，还没有使用，不知道真假，但愿不会失望	0
小巧，轻便。。。感谢京东这2次发货时间很快，当天就发了。。难得啊，以前都要弄个好长时间~	1
水果最好还是不要网上买了 除非是空运水果 。 他这里走快递过来好几个都坏的	1
垃圾华为，这屏幕太垃圾了，严重偏黄，导致看图片的时候一点不清晰，申请退货麻烦。	0
开始一个拍照出现问题，很快就在年前处理了，不得不说质量一般但京东服务杠杠的	1
顺风快递不签收不让验货！还好客服说那就拒绝签单，还好最后让验货了，自己安装的，没有让美的公司安装。用了段时间才评价，还不错	0
房价也差，服务也真差，前台个个苦瓜脸，比快捷酒店还不如。以后都不会住了。	0
宾馆的服务是可以的,房间的硬减设施也可以,就是电视好象应该换了!酒点的地理位置在市中心,出行非常方便!	1
超烂，电视没台，早班车人爆满，挤不进去，差点晚点，酒店态度极差，环境一般 出租车很黑，4公里要一百	0
衣服很不错的，穿的很舒服。准备再入手几件。	1
布料一般，裤子穿着太胖，裆部太瘦，穿着一点也不舒服。	0
货可以！就是慢不是一般的慢！	1
质感与预想误差，无色差，款型与图片上一样看着就舒心，试穿过后感觉也很舒服。很满意这次购物，祝店家生意兴隆！?	1
刚买的99 还不到2天就降价到88了，什么玩意，还是特价秒杀的，真够坑的，以后再也不在京东上买了，真尼 玛的坑。	0
停车不满意。	0
商务小本，造型沉稳，做工精致。键盘手感不错，大小适中。屏幕10?，工作时眼睛不累。配置上也是可圈可点。	1
没有看到使用截止日期，说好的赠品也没有，还有待进一步使用。	0
质量很好应该是正品，去头屑还不错哦	1
太差了，充8小时还不满，而且分辨率太差，眼睛疼，又卡，屏幕反应慢，点了半天都不动，没反应，郁闷，白花钱，要买的人好好看看，包装太简洁	0
1：26万色屏幕显示效果很棒；2：支持动态拍摄，拍摄质量出色；3：支持动画待机，效果不错。	1
屏幕大，看电视，玩游戏，爽到爆了，哈哈哈哈哈	1
真的一般般哦。。物流也不快 就是普通苹果	1
价格便宜，样子还行，我只是上网和办公，够用了；京东送货也很快~	1
一直都买这家的苹果，爽脆水多，很好吃。	1
甜，但小，又不好看，一共就两斤一两。这样的苹果在超市就四把九毛九一斤。	0
我个人觉得是假货，洗了之后头发结成一缕缕的，就像打了啫喱水一样，发根部分的头发结成一团。我还买了那么大瓶的，感觉不值，打水漂了	0
很好用，质量不错，值得	1
快递小哥很给力昨天下午下单今天早上就到货了。京东商城值得信赖。	1
不好意思评价晚了?最近一直在忙国庆的事 嘻嘻(*∩_∩*)，裤子很舒服，客服推荐的码子很合身，最喜欢的一条裤子?(^^*)	1
裤子送来有损坏	0
很好的饭店啊，临近火车东站，走过去50米，去香港太方便了，饭店本身不错，日本料理做的味道很好，但不便宜哦。	1
毫无疑问华圣苹果是国内?的品质代表了，贵的有道理。每天一苹果?，医生远离我！	1
待机最高可达7-9天，多媒体功能十分强大，支持各种视频和音频的录制和播放，音频文件方面支持多种文件类型。	1
前天下单，昨天到货，今天来评价，一看降*大洋，服了。	0
很好用，一直用这个牌子的，搞活动很优惠阿	1
昨天刚装好，试用了一下，不错，家里都有热水了，值得购买的东东。就是安装费好贵啊。	0
一直不喝蒙牛，嘴巴就能尝出来的低质	0
质量很好，做工细致，穿着很舒适很合适，无色差无异味，款式大气，和店家描述一致，发货速度很快，好评	1
中左同你分，小叶子 为了牛奶~~ 我们将抽出三位幸运者，奖品是一箱蒙牛优酸乳欢迎大家参与投票	1
不带这样玩的，买了没几天就降价?	0
皱巴巴的苹果～超级无敌失望！好几个都是这样	0
酒店位置非常好，周围购物很方便。房间还算干净，就是毛巾被单稍旧。晚上房间没暖风，这季节，冷！	1
每天一瓶。喝啦。但我喜欢喝蒙牛哒~~~~	1
我不知道这里的早餐餐具到底是否消毒，我看到服务生直接就拿收下来的餐具在水龙头上手洗以后又放回到了盘中供客人取用。想想真恶心	0
在金飞鸿买的,感觉还不错,音质也还行,后壳没有松动的感觉,很贴服.	1
总体还可以 价格比较合理 房间很干净 住着也很舒服	1
一直信赖京东 吃穿用都在京东上购买 质量杠杠滴 赞一个 继续关注中	1
本不想去超市的，火龙果的个头实在太小了，也酸。看来还是得去超市买。	0
1.屏幕完美、性能很好； 2.价格很便宜，完全可以取代台式机。	1
朋友前一阶段入住的。感觉很好，对这个城市的环境也有很高的评价。	1
保质期到2020年 还没拆开用 看着不错 很大两瓶 如果是正品 那绝对值了	1
好处就是离机场较近，有班车接送，其他都一般，房间比较小，设施一般	0
价格便宜，质量也不错，物流也快，没得说好评必须滴	1
裤子超级好的。布料很舒服。不掉色。物流也很快。喜欢的赶紧买赶紧买！！	1
雷声大雨点小，想给小孩买些好书，发现这本评价好，结果发现垃圾，根本不是那么回事，6角钱一页，绝对的不值！	0
网卡老出问题，不知道是不是驱动的问题 买的是时候说是仅售66台，买了之后“仅售66台”的标语消失了，上当了！！！	0
味道挺好的，就是个有点小，12个都挺好的，没有坏果	1
性价比高，必竟才4k多。至于系统安装其实很简单，网上介绍很多。	1
卖家态度很好，快递到揭阳大概一两天。裤子是买给我哥的，除了裤头有点紧，质量摸着挺舒服的。	1
钢琴漆的外壳很容易脏，推荐大家用贴膜保护，市面上不少thinkpad的专用贴膜，贴出来的效果和t系列的磨砂表面如出一辙	0
很烂的网站，不想来了，其实一分都不想给	0
对物流的速度无法挑剔，早上下单下午已经到家。而且质量好又实惠，不需要去商场买了。	1
物流慢！送货员慢！包装盒坏了	0
今天早上10点下单，今天五点半就到，京东速度真快，送货员服务态度真好好的。	1
很划算，搞活动买的，用着很好用。送的小样很喜欢	1
这个百花出版社的版本就不像正版小说，错字别字也不少，看着都不通顺，真是郁闷！不知道原版小说是哪个，去哪里可以买到呢	0
其他都还行，惟独服务太死板，押金单一下子找不出来，就硬不给办理check-out，没有任何变通余地!还好最后找到了，不然你都不退了么？	0
说实话没有那么好，个小不新鲜。自己看图体会吧	0
很差，一收到货就烂了，这样还发什么货呀。	0
京东爆仓了，大家还是自己去拿吧，水果还不错，很划算	1
读了第二遍，比较喜欢Edward和Bella感情发展的细节描写很喜欢，反复看，还下载了英文版对照着看，赞~~~	1
性价比没得说，这个价位很值的，做工不错，毕竟是华硕的，散热还可以，不过没有长时间玩大型游戏，只是个初步印象。屏幕是完美屏。	1
好用 送货也很快	1
看到推荐的很好，就买了。宝宝好像不喜欢，连看也不看就扔到沙发后面了。郁闷阿，，，，，，	0
帮家里老人买的，屏幕尺寸大，看视频很舒服，特价买到很划算。	1
早餐太差，没有窗	0
东西感觉还可以，就是申通快递真的无语了，到店都签了到两天了，居然还没有一个电话或短信。下午五点过费心费力网上查到电话打过去，竟然无人工接，然后被挂断。然后又找别的电话号码……	1
哎，商家送来的裤子，颜色不对，也不修身，叫我怎么评。	0
此书对我们不是学医的讲不是很有用.	0
这是一次很棒的购物，裤子穿起来很舒服，而且价格便宜，质量摸起来也很好，真是棒棒的	1
1，没有什么快捷键，所有快键都得通过FN来操作，不大方便。 2，这是SIS主板，不是英特尔原装主板，不支持双通道内存，怪不得价格比较低。	0
五月天代言HTC搞得我想去买啊。。。还有蒙牛酸酸乳也是五月天代言的。。。我激动了。。。。哎。。。这。。陈信宏你说好不好？o_O	1
顶盖采用了镁铝合金材质，蓝黑色的喷漆外观显得简约大方，整体造型相当稳重方正，蓝色和黑色的搭配相当稳重。	1
别的还行。就是玩手游会卡屏。退换申请提交了一直没回呢。	0
用起头发还是比较滑的……不过头皮还是有些痒痒的……用了一段时间，用久些不知会不会更好	0
收到了，没有姜味，不好用。包装不好，漏出来了。	0
款式跟图片一样，质量挺好的穿着舒适；大小合适。	1
功能全,内存大,价优物美.	1
假货，用了头皮痒，起头皮屑，还掉发，必须给差评	0
暗蓝色钢琴烤漆上盖外观时尚、整机看起来不厚也不太重，接口挺多。模具的设计和质量都还可以。镜面液晶屏蛮清晰蛮亮不错。运行速度和配置也符合产平介绍，达到应有水平。	1
刚买不到一周，现在报价已经降了300。我是5799买的 。挺恶心人的 。	0
发货很快，质量不错，面料舒适舒服	1
物流蛮快的，点赞！看到这苹果太失望了，12个就坏了5个，潘苹果！没打蜡.	0
活动是买的，不错挺好的，物流特快，使用后再来追加好评	1
物美价廉，清扬的洗发水用完好多。是正品，和超市的一样。你超市的价格要低一些。	1
首先，服务员态度可以，有电梯，房间比较干净，床很大，下次还会住的，不过早餐比较差点	1
一直用沙宣，买了好几次啦啦，最喜欢小瓶的，去玩可以直接带走！方便	1
酒店就在高速边上，还算方便。不过那里酒店非常多，可以选择的余地大。早餐不错，淡季人少。	1
我住的是全海景公寓，离海边很近，出门过了马路就到海边了，下水就可以游泳！全海景房可以一览大海的美丽，有山、有水、有帆，很漂亮的景色！房间环境也不错。离市中心也很近的，方便。	1
产品很好用，很实用，很耐用。值得点赞！	1
太坑了，三个西瓜一箱苹果，这个苹果真心坑。不脆，巨小，口感很腻。再也不买这个了！	0
1.硬件整体配置相当不错。CPU 显卡尤为突出。独显512M，相当不错 2.外观模具，也是一个亮点。	1
裤子收到了，质量不错，面料摸起来很舒服	1
物超所值.物美价廉。值得购买。味道清香持久	1
苹果不新鲜。。。不新鲜，不新鲜。昨天下午吃了一个肚子难受了一下午	0
房间又脏又擦，厕所还有味道	0
商品很不错，个人很喜欢，面料超舒服，以后还会多来购买。	1
送过来之后立马迫不及待吃了一个发现味道相当好然后我老婆也拿了一个首非常不错挺好的京东自营值得信赖	1
机器的音箱开机确实有响声，联想的礼包也没有.价格有些贵了，跟官网报价没差多少。 机器外观的附属物太多了，花里胡哨的，建议把那几个粘贴都拿掉。 系统根本不适合使用	0
公司用，质量不错，挺好的	1
不好！衣服很硬	0
够用，实用，好用，续航时间也行，有六个小时以上。	1
太满意，打开一看都好小一个！不值得	0
裤子有点薄，颜色有点暗了。还没穿	1
挺好看的，也挺合身，质量还行！	1
裤兜里面翻球球，真心不咋样	0
清杨男士专用洗发水是老牌子，用一段时间看一下发质，好用再来	1
我想问下我8月8日买的平板，里面怎么又7月15日的视频？请解释一下，有这么坑人的吗？都说支持国产，支持国货，这个能让人相信吗？	0
没有原版的鼠标，我自己只能另外买了一个鼠标。 还有，电源灯在前面，比较隐蔽，看起来不方便。	0
我于11月22日订购了《杜拉拉升职记》并已通过银行付款，为什么订单下了两周多至今还未到货？	0
每法用直冲啊!郁闷!而且反应很慢.2005年5月我花830在武汉买的.不好用.	0
总而言之质量是没得说的棒棒的，不后悔在这家店买这条裤子，店家客服也是很好的，这种价钱买到这样的裤子你值得拥有！	1
快递员都没有送到楼上，要我下去拿货，感觉有点别扭，希望京东在快递送货时完善一些。	0
东西到了 包装太差 都损坏了。	0
一个大的，三个小的，还长得丑，京东的水果还是不敢再买了	0
第一次在京东上买洗护用品 感觉不会再信任了 分明就是假货啊 一点味道都没有 之前还剩了一点点的以前的洗发露 一对比差太多 真的枉费我对你信任 第一次差评送给 京东	0
水果很新鲜，收到时凉飕飕地有不少冷凝水珠。有少量磕碰。	1
不好，还没手机好用呢	0
差评！    打包装盒，瓶身全是洗发水，这都也算了，拧开瓶盖，发现头上坏的，不能抽出洗发水，难道我每次洗发都要从里面倒，瓶子已经坏了现在只能把洗发水倒进空瓶子里面。	0
面料柔软，这个价位值。老公穿上非常帅	1
给老公买的，希望好用吧，不要让人失望	1
尺寸比例16:10和手机差不多，很多手机软件都能用。看电影也上下黑边很小，现在电影都是16:9。不喜欢4:3的。	1
一直购买，性价比高。一直购买，性价比高。一直购买，性价比高。	1
给侄女买的，她很喜欢，我也很高兴。	1
